ITERATION 2 

PARAMS:
-> num_beams:  3 
-> no_repeat_ngram_size:  3 
-> repetition_penalty:  1.0 
-> temperature:  0.7 
-> top_k:  100 
-> top_p:  0.7 
-> max_length:  20 
 
LOSS 12.670243263244629 	 ACC 0.25 
LOSS 0.5325871706008911 	 ACC 0.0 
LOSS 0.843515932559967 	 ACC 0.0 
LOSS 0.5945281982421875 	 ACC 0.0 
LOSS 0.43760818243026733 	 ACC 0.0 
LOSS 0.18466436862945557 	 ACC 0.0 
LOSS 0.6500634551048279 	 ACC 0.25 
LOSS 0.24994423985481262 	 ACC 0.0 
LOSS 0.5724295973777771 	 ACC 0.0 
LOSS 0.40434134006500244 	 ACC 0.0 
LOSS 0.6765068173408508 	 ACC 0.0 
LOSS 0.005954921245574951 	 ACC 0.0 
LOSS 0.27168428897857666 	 ACC 0.0 
LOSS 0.6662110090255737 	 ACC 0.0 
LOSS 0.7916457056999207 	 ACC 0.0 
LOSS 0.5300753116607666 	 ACC 0.0 
LOSS 0.05964920297265053 	 ACC 0.0 
LOSS 0.24355041980743408 	 ACC 0.0 
LOSS 0.5286663770675659 	 ACC 0.0 
LOSS 0.658618152141571 	 ACC 0.0 
LOSS 0.1729973554611206 	 ACC 0.0 
LOSS 0.5671980977058411 	 ACC 0.0 
LOSS 0.508197546005249 	 ACC 0.0 
LOSS 0.3183458745479584 	 ACC 0.0 
LOSS 0.29742100834846497 	 ACC 0.0 
LOSS 0.35444462299346924 	 ACC 0.0 
LOSS 0.4449053704738617 	 ACC 0.0 
LOSS 0.3363199830055237 	 ACC 0.0 
LOSS 0.2019008994102478 	 ACC 0.0 
LOSS 0.06936276704072952 	 ACC 0.0 
LOSS 0.4698736071586609 	 ACC 0.0 
LOSS 0.030699187889695168 	 ACC 0.0 
LOSS 0.5584108829498291 	 ACC 0.0 
LOSS 0.18304051458835602 	 ACC 0.0 
LOSS 0.2725687026977539 	 ACC 0.0 
LOSS 0.5294090509414673 	 ACC 0.0 
LOSS 0.0035437403712421656 	 ACC 0.0 
LOSS 0.3343876302242279 	 ACC 0.0 
LOSS 0.5108519792556763 	 ACC 0.0 
LOSS 0.556763231754303 	 ACC 0.0 
LOSS 0.4896810054779053 	 ACC 0.0 
LOSS 0.5750279426574707 	 ACC 0.0 
LOSS 0.886940598487854 	 ACC 0.0 
LOSS 0.6849629878997803 	 ACC 0.0 
LOSS 0.4921329617500305 	 ACC 0.25 
LOSS 0.5173930525779724 	 ACC 0.0 
LOSS 0.7975252866744995 	 ACC 0.0 
LOSS 0.4786396920681 	 ACC 0.0 
LOSS 0.47999098896980286 	 ACC 0.0 
LOSS 0.3850117623806 	 ACC 0.0 
LOSS 0.6897493600845337 	 ACC 0.0 
LOSS 0.6304834485054016 	 ACC 0.0 
LOSS 0.03532155975699425 	 ACC 0.0 
LOSS 0.008678215555846691 	 ACC 0.0 
LOSS 0.8465042114257812 	 ACC 0.0 
LOSS 0.562501072883606 	 ACC 0.0 
LOSS 0.2940290868282318 	 ACC 0.0 
LOSS 0.6517572402954102 	 ACC 0.0 
LOSS 0.3510223925113678 	 ACC 0.0 
LOSS 0.4304259121417999 	 ACC 0.0 
LOSS 0.3324503004550934 	 ACC 0.0 
LOSS 0.21257448196411133 	 ACC 0.0 
LOSS 0.5442497134208679 	 ACC 0.0 
LOSS 0.6216655373573303 	 ACC 0.0 
LOSS 0.5943316221237183 	 ACC 0.0 
LOSS 0.162154421210289 	 ACC 0.0 
LOSS 0.5371628403663635 	 ACC 0.0 
LOSS 0.8633365631103516 	 ACC 0.0 
LOSS 0.18115638196468353 	 ACC 0.0 
LOSS 0.06754640489816666 	 ACC 0.0 
LOSS 0.5377874374389648 	 ACC 0.0 
LOSS 0.33643922209739685 	 ACC 0.0 
LOSS 0.1932121366262436 	 ACC 0.0 
LOSS 0.43713995814323425 	 ACC 0.0 
LOSS 0.7931888699531555 	 ACC 0.0 
LOSS 1.054438829421997 	 ACC 0.0 
LOSS 0.13852739334106445 	 ACC 0.0 
LOSS 0.15587659180164337 	 ACC 0.0 
LOSS 0.2646443843841553 	 ACC 0.0 
LOSS 0.9992825984954834 	 ACC 0.0 
LOSS 0.35238757729530334 	 ACC 0.0 
LOSS 0.16643065214157104 	 ACC 0.0 
LOSS 0.4727064073085785 	 ACC 0.0 
LOSS 0.1944752037525177 	 ACC 0.0 
LOSS 0.8729032874107361 	 ACC 0.0 
LOSS 0.3026125431060791 	 ACC 0.0 
LOSS 0.29402831196784973 	 ACC 0.25 
LOSS 0.46375828981399536 	 ACC 0.0 
LOSS 0.4737483263015747 	 ACC 0.0 
LOSS 0.18499721586704254 	 ACC 0.0 
LOSS 0.4052554965019226 	 ACC 0.0 
LOSS 0.4708537757396698 	 ACC 0.0 
LOSS 0.13277886807918549 	 ACC 0.0 
LOSS 0.39647990465164185 	 ACC 0.15 
LOSS 0.4068910479545593 	 ACC 0.0 
LOSS 0.2549060881137848 	 ACC 0.0 
LOSS 0.3981897234916687 	 ACC 0.0 
LOSS 0.3643302321434021 	 ACC 0.0 
LOSS 0.5358328819274902 	 ACC 0.0 
LOSS 0.5311251282691956 	 ACC 0.0 
LOSS 0.26916295289993286 	 ACC 0.0 
LOSS 0.16350728273391724 	 ACC 0.0 
LOSS 0.5959146022796631 	 ACC 0.0 
LOSS 0.5029629468917847 	 ACC 0.14999999999999997 
LOSS 0.5829492807388306 	 ACC 0.0 
LOSS 0.434142529964447 	 ACC 0.0 
LOSS 0.4477429986000061 	 ACC 0.0 
LOSS 0.3560101389884949 	 ACC 0.0 
LOSS 0.14987467229366302 	 ACC 0.0 
LOSS 0.2501125633716583 	 ACC 0.0 
LOSS 0.10168066620826721 	 ACC 0.0 
LOSS 0.39041560888290405 	 ACC 0.0 
LOSS 0.5117826461791992 	 ACC 0.0 
LOSS 0.08603309839963913 	 ACC 0.0 
LOSS 0.11882036924362183 	 ACC 0.0 
LOSS 0.15563154220581055 	 ACC 0.0 
LOSS 0.17427174746990204 	 ACC 0.0 
LOSS 0.3563157021999359 	 ACC 0.0 
LOSS 0.23367245495319366 	 ACC 0.0 
LOSS 0.48872119188308716 	 ACC 0.0 
LOSS 0.5195664167404175 	 ACC 0.0 
LOSS 0.4096190929412842 	 ACC 0.0 
LOSS 0.43345126509666443 	 ACC 0.0 
LOSS 0.3885619044303894 	 ACC 0.0 
LOSS 0.02028948999941349 	 ACC 0.25 
LOSS 0.3490625023841858 	 ACC 0.0 
LOSS 0.25616559386253357 	 ACC 0.0 
LOSS 0.10388002544641495 	 ACC 0.0 
LOSS 0.3564623296260834 	 ACC 0.0 
LOSS 0.021210074424743652 	 ACC 0.15000000000000002 
LOSS 0.3723078668117523 	 ACC 0.0 
LOSS 0.5964029431343079 	 ACC 0.25 
LOSS 0.7089782357215881 	 ACC 0.0 
LOSS 0.35426193475723267 	 ACC 0.0 
LOSS 0.38265711069107056 	 ACC 0.0 
LOSS 0.3349761366844177 	 ACC 0.0 
LOSS 0.42999669909477234 	 ACC 0.0 
LOSS 0.45852893590927124 	 ACC 0.0 
LOSS 0.36353811621665955 	 ACC 0.0 
LOSS 0.005067254416644573 	 ACC 0.0 
LOSS 0.1916603296995163 	 ACC 0.0 
LOSS 0.24194054305553436 	 ACC 0.0 
LOSS 0.2840236723423004 	 ACC 0.25 
LOSS 0.26375994086265564 	 ACC 0.0 
LOSS 0.08615231513977051 	 ACC 0.0 
LOSS 0.4037638306617737 	 ACC 0.25 
LOSS 0.21026667952537537 	 ACC 0.0 
LOSS 0.2741715610027313 	 ACC 0.0 
LOSS 0.1906830072402954 	 ACC 0.0 
LOSS 0.08846684545278549 	 ACC 0.0 
LOSS 0.141909658908844 	 ACC 0.0 
LOSS 0.14950478076934814 	 ACC 0.0 
LOSS 0.33863621950149536 	 ACC 0.0 
LOSS 0.3905096650123596 	 ACC 0.0 
LOSS 0.512249767780304 	 ACC 0.0 
LOSS 0.29240918159484863 	 ACC 0.0 
LOSS 0.30917033553123474 	 ACC 0.0 
LOSS 0.10676822811365128 	 ACC 0.0 
LOSS 0.20684592425823212 	 ACC 0.0 
LOSS 0.07041018456220627 	 ACC 0.0 
LOSS 0.8092637658119202 	 ACC 0.0 
LOSS 0.12956221401691437 	 ACC 0.0 
LOSS 0.19821588695049286 	 ACC 0.0 
LOSS 0.12486781179904938 	 ACC 0.0 
LOSS 0.33984553813934326 	 ACC 0.0 
LOSS 0.19416944682598114 	 ACC 0.0 
LOSS 0.10951388627290726 	 ACC 0.0 
LOSS 0.6378267407417297 	 ACC 0.0 
LOSS 0.35187259316444397 	 ACC 0.0 
LOSS 0.32462507486343384 	 ACC 0.0 
LOSS 0.7133592367172241 	 ACC 0.14999999999999997 
LOSS 0.6442315578460693 	 ACC 0.0 
LOSS 0.537555456161499 	 ACC 0.0 
LOSS 0.4379185140132904 	 ACC 0.0 
LOSS 0.28573673963546753 	 ACC 0.0 
LOSS 0.1583748757839203 	 ACC 0.0 
LOSS 0.2917049825191498 	 ACC 0.0 
LOSS 0.3627912998199463 	 ACC 0.0 
LOSS 0.1462877243757248 	 ACC 0.0 
LOSS 0.23117052018642426 	 ACC 0.0 
LOSS 0.3753189146518707 	 ACC 0.0 
LOSS 0.31241247057914734 	 ACC 0.0 
LOSS 0.4014940559864044 	 ACC 0.0 
LOSS 0.11316940188407898 	 ACC 0.0 
LOSS 0.06200200319290161 	 ACC 0.0 
LOSS 0.012076801620423794 	 ACC 0.0 
LOSS 0.34612470865249634 	 ACC 0.0 
LOSS 0.2806314527988434 	 ACC 0.0 
LOSS 0.263319730758667 	 ACC 0.0 
LOSS 0.26212191581726074 	 ACC 0.0 
LOSS 0.24665063619613647 	 ACC 0.0 
LOSS 0.3371026813983917 	 ACC 0.0 
LOSS 0.0972898080945015 	 ACC 0.0 
LOSS 0.26151543855667114 	 ACC 0.0 
LOSS 0.029194876551628113 	 ACC 0.0 
LOSS 0.1789824664592743 	 ACC 0.0 
LOSS 0.2597811222076416 	 ACC 0.0 
LOSS 0.08956348150968552 	 ACC 0.0 
LOSS 0.13550473749637604 	 ACC 0.0 
LOSS 0.11554113030433655 	 ACC 0.0 
LOSS 0.214657723903656 	 ACC 0.0 
LOSS 0.13264890015125275 	 ACC 0.0 
LOSS 0.19776760041713715 	 ACC 0.0 
LOSS 0.04975026845932007 	 ACC 0.0 
LOSS 0.5638287663459778 	 ACC 0.0 
LOSS 0.19887933135032654 	 ACC 0.0 
LOSS 0.21247129142284393 	 ACC 0.0 
LOSS 0.2677697539329529 	 ACC 0.0 
LOSS 0.2877762019634247 	 ACC 0.0 
LOSS 0.21870307624340057 	 ACC 0.0 
LOSS 0.24521082639694214 	 ACC 0.0 
LOSS 0.23201733827590942 	 ACC 0.0 
LOSS 0.1939699351787567 	 ACC 0.0 
LOSS 0.016634222120046616 	 ACC 0.0 
LOSS 0.2455388307571411 	 ACC 0.0 
LOSS 0.2876194417476654 	 ACC 0.0 
LOSS 0.25533372163772583 	 ACC 0.0 
LOSS 0.12144231051206589 	 ACC 0.0 
LOSS 0.10912029445171356 	 ACC 0.0 
LOSS 0.3487855792045593 	 ACC 0.0 
LOSS 0.19954460859298706 	 ACC 0.0 
LOSS 0.13831931352615356 	 ACC 0.0 
LOSS 0.15280932188034058 	 ACC 0.0 
LOSS 0.8661239743232727 	 ACC 0.0 
LOSS 0.25317296385765076 	 ACC 0.0 
LOSS 0.400794118642807 	 ACC 0.0 
LOSS 0.003631897270679474 	 ACC 0.0 
LOSS 0.1391034722328186 	 ACC 0.0 
LOSS 0.18650074303150177 	 ACC 0.0 
LOSS 0.12602753937244415 	 ACC 0.0 
LOSS 0.1890144795179367 	 ACC 0.0 
LOSS 0.18210557103157043 	 ACC 0.0 
LOSS 0.13065028190612793 	 ACC 0.0 
LOSS 0.29846012592315674 	 ACC 0.0 
LOSS 0.1839507520198822 	 ACC 0.0 
LOSS 0.16188684105873108 	 ACC 0.0 
LOSS 0.1163380965590477 	 ACC 0.0 
LOSS 0.7827579379081726 	 ACC 0.0 
LOSS 0.1888267695903778 	 ACC 0.0 
LOSS 0.31586334109306335 	 ACC 0.0 
LOSS 0.28071129322052 	 ACC 0.0 
LOSS 0.21915332973003387 	 ACC 0.0 
LOSS 0.21881194412708282 	 ACC 0.0 
LOSS 0.2082066833972931 	 ACC 0.0 
LOSS 0.11127519607543945 	 ACC 0.0 
LOSS 0.1768229752779007 	 ACC 0.0 
LOSS 0.2749440670013428 	 ACC 0.0 
LOSS 0.22214959561824799 	 ACC 0.0 
LOSS 0.14171476662158966 	 ACC 0.0 
LOSS 0.055590588599443436 	 ACC 0.0 
LOSS 0.25858399271965027 	 ACC 0.0 
LOSS 0.17533941566944122 	 ACC 0.0 
LOSS 0.3132997751235962 	 ACC 0.0 
LOSS 0.1463189274072647 	 ACC 0.0 
LOSS 0.22020576894283295 	 ACC 0.0 
LOSS 0.23347020149230957 	 ACC 0.0 
LOSS 0.30841925740242004 	 ACC 0.0 
LOSS 0.10821390151977539 	 ACC 0.0 
LOSS 0.10842482000589371 	 ACC 0.0 
LOSS 0.07087894529104233 	 ACC 0.0 
LOSS 0.06333333253860474 	 ACC 0.0 
LOSS 0.29408198595046997 	 ACC 0.0 
LOSS 0.11614018678665161 	 ACC 0.0 
LOSS 0.3336406350135803 	 ACC 0.0 
LOSS 0.2852247655391693 	 ACC 0.0 
LOSS 0.16117611527442932 	 ACC 0.0 
LOSS 0.10901959240436554 	 ACC 0.0 
LOSS 0.06874336302280426 	 ACC 0.0 
LOSS 0.17641997337341309 	 ACC 0.0 
LOSS 0.22232221066951752 	 ACC 0.0 
LOSS 0.12067687511444092 	 ACC 0.0 
LOSS 0.4798818826675415 	 ACC 0.0 
LOSS 0.1867097020149231 	 ACC 0.0 
LOSS 0.43359246850013733 	 ACC 0.0 
LOSS 0.3604739308357239 	 ACC 0.0 
LOSS 0.20434226095676422 	 ACC 0.0 
LOSS 0.27448686957359314 	 ACC 0.0 
LOSS 0.26246967911720276 	 ACC 0.0 
LOSS 0.1580580174922943 	 ACC 0.25 
LOSS 0.049568790942430496 	 ACC 0.0 
LOSS 0.1277531087398529 	 ACC 0.0 
LOSS 0.27201446890830994 	 ACC 0.0 
LOSS 0.05522365868091583 	 ACC 0.0 
LOSS 0.05504707619547844 	 ACC 0.0 
LOSS 0.19935008883476257 	 ACC 0.0 
LOSS 0.057832807302474976 	 ACC 0.0 
LOSS 0.046376246958971024 	 ACC 0.0 
LOSS 0.1860751211643219 	 ACC 0.0 
LOSS 0.11070657521486282 	 ACC 0.0 
LOSS 0.39397117495536804 	 ACC 0.0 
LOSS 0.19122914969921112 	 ACC 0.0 
LOSS 0.18124805390834808 	 ACC 0.0 
LOSS 0.1272672712802887 	 ACC 0.0 
LOSS 0.35148167610168457 	 ACC 0.0 
LOSS 0.19209390878677368 	 ACC 0.0 
LOSS 0.05465385690331459 	 ACC 0.0 
LOSS 0.09569631516933441 	 ACC 0.0 
LOSS 0.24228620529174805 	 ACC 0.0 
LOSS 0.12692199647426605 	 ACC 0.0 
LOSS 0.10964109003543854 	 ACC 0.0 
LOSS 0.008204447105526924 	 ACC 0.0 
LOSS 0.004683175589889288 	 ACC 0.0 
LOSS 0.0697319433093071 	 ACC 0.0 
LOSS 0.050616443157196045 	 ACC 0.0 
LOSS 0.14626769721508026 	 ACC 0.0 
LOSS 0.09468882530927658 	 ACC 0.0 
LOSS 0.10579777508974075 	 ACC 0.0 
LOSS 0.049730341881513596 	 ACC 0.0 
LOSS 0.003462874563410878 	 ACC 0.0 
LOSS 0.17757046222686768 	 ACC 0.0 
LOSS 0.17921166121959686 	 ACC 0.0 
LOSS 0.10678821057081223 	 ACC 0.0 
LOSS 0.04286549612879753 	 ACC 0.0 
LOSS 0.15102100372314453 	 ACC 0.0 
LOSS 0.38594016432762146 	 ACC 0.0 
LOSS 0.053617924451828 	 ACC 0.0 
LOSS 0.03975513577461243 	 ACC 0.0 
LOSS 0.0908520370721817 	 ACC 0.0 
LOSS 0.148428276181221 	 ACC 0.0 
LOSS 0.04763873293995857 	 ACC 0.0 
LOSS 0.10953852534294128 	 ACC 0.0 
LOSS 0.06614668667316437 	 ACC 0.0 
LOSS 0.057618170976638794 	 ACC 0.0 
LOSS 0.10696037858724594 	 ACC 0.0 
LOSS 0.03169509023427963 	 ACC 0.0 
LOSS 0.05961005762219429 	 ACC 0.0 
LOSS 0.07311911135911942 	 ACC 0.25 
LOSS 0.052298616617918015 	 ACC 0.0 
LOSS 0.053984154015779495 	 ACC 0.0 
LOSS 0.06782443821430206 	 ACC 0.0 
LOSS 0.04952074587345123 	 ACC 0.0 
LOSS 0.04238930344581604 	 ACC 0.0 
LOSS 0.18086408078670502 	 ACC 0.0 
LOSS 0.08001977205276489 	 ACC 0.0 
LOSS 0.09182880818843842 	 ACC 0.0 
LOSS 0.06561625003814697 	 ACC 0.0 
LOSS 0.19891218841075897 	 ACC 0.0 
LOSS 0.05346335098147392 	 ACC 0.0 
LOSS 0.030895821750164032 	 ACC 0.0 
LOSS 0.07856518030166626 	 ACC 0.0 
LOSS 0.05455648526549339 	 ACC 0.0 
LOSS 0.08482149988412857 	 ACC 0.0 
LOSS 0.09883071482181549 	 ACC 0.0 
LOSS 0.09075884521007538 	 ACC 0.0 
LOSS 0.1081312745809555 	 ACC 0.0 
LOSS 0.10804522037506104 	 ACC 0.0 
LOSS 0.03271004930138588 	 ACC 0.0 
LOSS 0.09355021268129349 	 ACC 0.0 
LOSS 0.4633767008781433 	 ACC 0.0 
LOSS 0.07818829268217087 	 ACC 0.0 
LOSS 0.05514950677752495 	 ACC 0.0 
LOSS 0.11100361496210098 	 ACC 0.0 
LOSS 0.02936365455389023 	 ACC 0.0 
LOSS 0.04301995038986206 	 ACC 0.0 
LOSS 0.08755030483007431 	 ACC 0.0 
LOSS 0.09694422036409378 	 ACC 0.0 
LOSS 0.07327581197023392 	 ACC 0.0 
LOSS 0.09065791964530945 	 ACC 0.0 
LOSS 0.07550518959760666 	 ACC 0.14999999999999997 
LOSS 0.08656281977891922 	 ACC 0.0 
LOSS 0.06297405809164047 	 ACC 0.0 
LOSS 0.2996118664741516 	 ACC 0.0 
LOSS 0.005929502192884684 	 ACC 0.0 
LOSS 0.031237458810210228 	 ACC 0.0 
LOSS 0.030865075066685677 	 ACC 0.0 
LOSS 0.03544856235384941 	 ACC 0.0 
LOSS 0.025962432846426964 	 ACC 0.0 
LOSS 0.08047576993703842 	 ACC 0.25 
LOSS 0.09230692684650421 	 ACC 0.25 
LOSS 0.1420089304447174 	 ACC 0.25 
LOSS 0.09530764073133469 	 ACC 0.0 
LOSS 0.0009507388458587229 	 ACC 0.0 
LOSS 0.09672407060861588 	 ACC 0.0 
LOSS 0.05144603177905083 	 ACC 0.0 
LOSS 0.08250568807125092 	 ACC 0.0 
LOSS 0.09927971661090851 	 ACC 0.0 
LOSS 0.10936486721038818 	 ACC 0.0 
LOSS 0.027693139389157295 	 ACC 0.0 
LOSS 0.037602491676807404 	 ACC 0.0 
LOSS 0.125058114528656 	 ACC 0.0 
LOSS 0.002500672824680805 	 ACC 0.0 
LOSS 0.24807797372341156 	 ACC 0.0 
LOSS 0.07224107533693314 	 ACC 0.0 
LOSS 0.12801899015903473 	 ACC 0.0 
LOSS 0.14923016726970673 	 ACC 0.0 
LOSS 0.10114575922489166 	 ACC 0.0 
LOSS 0.05271780490875244 	 ACC 0.0 
LOSS 0.10629040002822876 	 ACC 0.0 
LOSS 0.0655505508184433 	 ACC 0.0 
LOSS 0.11360800266265869 	 ACC 0.0 
LOSS 0.06792295724153519 	 ACC 0.0 
LOSS 0.07153216749429703 	 ACC 0.0 
LOSS 0.06082721799612045 	 ACC 0.0 
LOSS 0.034502021968364716 	 ACC 0.0 
LOSS 0.0676843523979187 	 ACC 0.25 
LOSS 0.06558026373386383 	 ACC 0.0 
LOSS 0.10182508826255798 	 ACC 0.25 
LOSS 0.07457143068313599 	 ACC 0.0 
LOSS 0.059174686670303345 	 ACC 0.0 
LOSS 0.003260478377342224 	 ACC 0.0 
LOSS 0.05551278963685036 	 ACC 0.0 
LOSS 0.2054591327905655 	 ACC 0.0 
LOSS 0.029821792617440224 	 ACC 0.0 
LOSS 0.002238078508526087 	 ACC 0.0 
LOSS 0.029954053461551666 	 ACC 0.0 
LOSS 0.08567396551370621 	 ACC 0.0 
LOSS 0.03051958978176117 	 ACC 0.25 
LOSS 0.1380201280117035 	 ACC 0.0 
LOSS 0.11006532609462738 	 ACC 0.0 
LOSS 0.06044188141822815 	 ACC 0.0 
LOSS 0.044402994215488434 	 ACC 0.0 
LOSS 0.12174472957849503 	 ACC 0.25 
LOSS 0.1076590046286583 	 ACC 0.0 
LOSS 0.06077326089143753 	 ACC 0.0 
LOSS 0.10080579668283463 	 ACC 0.0 
LOSS 0.08000065386295319 	 ACC 0.0 
LOSS 0.07098755985498428 	 ACC 0.0 
LOSS 0.028125250712037086 	 ACC 0.0 
LOSS 0.09029281139373779 	 ACC 0.0 
LOSS 0.29613399505615234 	 ACC 0.0 
LOSS 0.06300961226224899 	 ACC 0.0 
LOSS 0.05945936217904091 	 ACC 0.0 
LOSS 0.07211989164352417 	 ACC 0.0 
LOSS 0.06271668523550034 	 ACC 0.0 
LOSS 0.0705191045999527 	 ACC 0.0 
LOSS 0.0849679708480835 	 ACC 0.0 
LOSS 0.0741553008556366 	 ACC 0.0 
LOSS 0.06991210579872131 	 ACC 0.0 
LOSS 0.183701291680336 	 ACC 0.0 
LOSS 0.15335923433303833 	 ACC 0.0 
LOSS 0.021359317004680634 	 ACC 0.0 
LOSS 0.053144894540309906 	 ACC 0.0 
LOSS 0.060876742005348206 	 ACC 0.0 
LOSS 0.06684718281030655 	 ACC 0.0 
LOSS 0.1342971920967102 	 ACC 0.0 
LOSS 0.049567997455596924 	 ACC 0.0 
LOSS 0.02737283892929554 	 ACC 0.25 
LOSS 0.0018920161528512836 	 ACC 0.0 
LOSS 0.08689429610967636 	 ACC 0.0 
LOSS 0.07099522650241852 	 ACC 0.0 
LOSS 0.056802280247211456 	 ACC 0.0 
LOSS 0.09603332728147507 	 ACC 0.25 
LOSS 0.08443953841924667 	 ACC 0.0 
LOSS 0.02529364824295044 	 ACC 0.0 
LOSS 0.09088058024644852 	 ACC 0.0 
LOSS 0.056017521768808365 	 ACC 0.0 
LOSS 0.07416971772909164 	 ACC 0.0 
LOSS 0.12749509513378143 	 ACC 0.0 
LOSS 0.07580368220806122 	 ACC 0.0 
LOSS 0.13955360651016235 	 ACC 0.0 
LOSS 0.114531971514225 	 ACC 0.0 
LOSS 0.09597738087177277 	 ACC 0.0 
LOSS 0.024635247886180878 	 ACC 0.0 
LOSS 0.07378961145877838 	 ACC 0.0 
LOSS 0.07567193359136581 	 ACC 0.0 
LOSS 0.05418252944946289 	 ACC 0.0 
LOSS 0.028422998264431953 	 ACC 0.0 
LOSS 0.06886672228574753 	 ACC 0.0 
LOSS 0.004525819793343544 	 ACC 0.25 
LOSS 0.09730014204978943 	 ACC 0.0 
LOSS 0.0862531065940857 	 ACC 0.0 
LOSS 0.07305988669395447 	 ACC 0.0 
LOSS 0.09744425863027573 	 ACC 0.0 
LOSS 0.08715875446796417 	 ACC 0.0 
LOSS 0.1357753872871399 	 ACC 0.0 
LOSS 0.033804308623075485 	 ACC 0.0 
LOSS 0.05395792797207832 	 ACC 0.0 
LOSS 0.05656880885362625 	 ACC 0.0 
LOSS 0.049631353467702866 	 ACC 0.0 
LOSS 0.06588749587535858 	 ACC 0.0 
LOSS 0.2621811628341675 	 ACC 0.0 
LOSS 0.036808595061302185 	 ACC 0.0 
LOSS 0.024345215409994125 	 ACC 0.0 
LOSS 0.11732369661331177 	 ACC 0.0 
LOSS 0.0744510218501091 	 ACC 0.0 
LOSS 0.10313188284635544 	 ACC 0.0 
LOSS 0.08545844256877899 	 ACC 0.0 
LOSS 0.05117911845445633 	 ACC 0.25 
LOSS 0.06873958557844162 	 ACC 0.0 
LOSS 0.10956954210996628 	 ACC 0.0 
LOSS 0.04142111912369728 	 ACC 0.0 
LOSS 0.09958301484584808 	 ACC 0.0 
LOSS 0.05289418622851372 	 ACC 0.0 
LOSS 0.04927607998251915 	 ACC 0.0 
LOSS 0.09148591011762619 	 ACC 0.0 
LOSS 0.03997649624943733 	 ACC 0.0 
LOSS 0.06241968274116516 	 ACC 0.0 
LOSS 0.12668855488300323 	 ACC 0.0 
LOSS 0.09287119656801224 	 ACC 0.0 
LOSS 0.20059442520141602 	 ACC 0.0 
LOSS 0.05820605903863907 	 ACC 0.0 
LOSS 0.061743248254060745 	 ACC 0.0 
LOSS 0.03590868040919304 	 ACC 0.0 
LOSS 0.0887799859046936 	 ACC 0.0 
LOSS 0.05181077495217323 	 ACC 0.0 
LOSS 0.07826228439807892 	 ACC 0.0 
LOSS 0.08088430762290955 	 ACC 0.25 
LOSS 0.10357821732759476 	 ACC 0.0 
LOSS 0.06611177325248718 	 ACC 0.0 
LOSS 0.11572718620300293 	 ACC 0.0 
LOSS 0.11824315786361694 	 ACC 0.0 
LOSS 0.08200984448194504 	 ACC 0.0 
LOSS 0.004413967486470938 	 ACC 0.0 
LOSS 0.09352247416973114 	 ACC 0.0 
LOSS 0.0007787653594277799 	 ACC 0.0 
LOSS 0.06534042209386826 	 ACC 0.0 
LOSS 0.06826100498437881 	 ACC 0.0 
LOSS 0.1277042180299759 	 ACC 0.0 
LOSS 0.11566759645938873 	 ACC 0.0 
LOSS 0.08307600766420364 	 ACC 0.0 
LOSS 0.06756122410297394 	 ACC 0.0 
LOSS 0.13494445383548737 	 ACC 0.0 
LOSS 0.11382843554019928 	 ACC 0.0 
LOSS 0.12122862786054611 	 ACC 0.0 
LOSS 0.01417504996061325 	 ACC 0.0 
LOSS 0.23299700021743774 	 ACC 0.0 
LOSS 0.045840729027986526 	 ACC 0.0 
LOSS 0.0030373400077223778 	 ACC 0.0 
LOSS 0.07419682294130325 	 ACC 0.14999999999999997 
LOSS 0.1153775230050087 	 ACC 0.0 
LOSS 0.08372654020786285 	 ACC 0.0 
LOSS 0.08118012547492981 	 ACC 0.0 
LOSS 0.20368391275405884 	 ACC 0.25 
LOSS 0.03758200258016586 	 ACC 0.0 
LOSS 0.09255154430866241 	 ACC 0.25 
LOSS 0.10979316383600235 	 ACC 0.25 
LOSS 0.09161354601383209 	 ACC 0.0 
LOSS 0.12583300471305847 	 ACC 0.0 
LOSS 0.13072480261325836 	 ACC 0.0 
LOSS 0.04577447474002838 	 ACC 0.0 
LOSS 0.055333856493234634 	 ACC 0.0 
LOSS 0.13602742552757263 	 ACC 0.0 
LOSS 0.07130412757396698 	 ACC 0.0 
LOSS 0.0818416103720665 	 ACC 0.0 
LOSS 0.023118607699871063 	 ACC 0.0 
LOSS 0.07122045010328293 	 ACC 0.0 
LOSS 0.04026641696691513 	 ACC 0.0 
LOSS 0.12962666153907776 	 ACC 0.0 
LOSS 0.20381422340869904 	 ACC 0.0 
LOSS 0.12681226432323456 	 ACC 0.0 
LOSS 0.1035403460264206 	 ACC 0.0 
LOSS 0.09404805302619934 	 ACC 0.0 
LOSS 0.09674175828695297 	 ACC 0.0 
LOSS 0.08877167850732803 	 ACC 0.0 
LOSS 0.10240224748849869 	 ACC 0.0 
LOSS 0.07375866174697876 	 ACC 0.0 
LOSS 0.03273956850171089 	 ACC 0.0 
LOSS 0.060252271592617035 	 ACC 0.0 
LOSS 0.10422153770923615 	 ACC 0.0 
LOSS 0.06650173664093018 	 ACC 0.0 
LOSS 0.10941211879253387 	 ACC 0.0 
LOSS 0.06694598495960236 	 ACC 0.0 
LOSS 0.05875149369239807 	 ACC 0.0 
LOSS 0.1481163203716278 	 ACC 0.0 
LOSS 0.07846873253583908 	 ACC 0.0 
